,Evaluation_vector.csv,Graduate_vector.csv,Portrait_vector.csv,Scholarship_vector.csv,Tags_vector.csv,atten_vector_data.xlsx,dorm_vector_data.xlsx,run_vector_data.xlsx,student_behavior_vector.xlsx,体测数据_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,体能_vector_variable.csv,作业提交_vector_composite.csv,四六级_特征向量_vector.xlsx,图书馆_特征轨迹_vector.xlsx,基本信息_vector_variable.csv,学生签到_特征向量.csv,学科竞赛_vector_composite.csv,学籍异动_vector_composite.csv,成绩_vector_variable.csv,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,线上学习_vector_composite.csv,讨论记录_特征向量_vector.xlsx,选课_vector_variable.csv,cluster
pjwrqxbj979,-1.348984947372308,0.12822861655550746,-1.3487679246479427,0.6335637060213304,2.2478980863204234,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,2.3880248862706486,0.036056045866265055,-0.2586011932515975,0.6648164248589261,-0.567972393994124,0.40835509134754944,-0.47939191112537816,1.0398026601567352,-0.9955212105482576,1.2993428097525757,-0.019558951844931033,-0.25487839783335947,0.6702367484664268,0.30482502619819074,1.4085052627778207,-2.2617717017671426,-0.23861656385020066,3
pjwrqxbj980,-0.8724475650528761,0.12433988539585653,-0.9236420563018352,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,-0.29157719576628566,1.8264499051289214,0.13451675784415687,-1.6353127517928796,0.5665947079190318,0.17568739278352397,-0.47939191112537816,1.814297295342771,-0.017472145153494285,-0.613131532665435,-0.023112033126248908,-0.12951576993528602,0.0034044881649737137,0.30482502619819074,1.1951922961488595,0.48283847036877936,-1.4571142655413598,3
pjwrqxbj983,0.4838511384716601,0.12822861655550746,-0.9313118528957082,0.6335637060213304,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.007514836570565965,2.579425034987572,0.4836545106819291,-0.5206798273154339,0.6648164248589261,-0.7721826699538851,0.3555870338039734,-0.47939191112537816,-0.612452561573474,1.4845317767027488,0.681466483740603,-0.023112033126248908,0.5371501401293033,-0.1456521347259394,0.30482502619819074,1.1951922961488595,0.3319813605289063,-0.35167621666459,3
pjwrqxbj984,-0.3225967392996858,0.13989481003446289,-0.14022711849908537,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.4768822320630865,-1.2485779393509049,0.036056045866265055,1.3138706111314198,-1.0602804576299283,0.04156421476811901,0.3739901286056474,-0.47939191112537816,1.814297295342771,-0.2619844115021849,-0.613131532665435,-0.023112033126248908,-0.367718194369585,-0.2947087576168525,0.3617967700626066,1.1951922961488595,0.6334482734712106,-1.1436482713222826,3
pjwrqxbj985,-0.9091042867697555,0.12822861655550746,-0.6957395289410352,0.9683498519666817,2.949857521192115,-0.12252316215187661,-0.039726706583261565,0.38000281833635535,1.2396239939691052,-0.41154241894939897,-0.8875899150048047,0.6648164248589261,-0.5279958470066911,0.6703175122489342,-0.47939191112537816,-0.612452561573474,0.36676141625159137,-0.613131532665435,-0.023112033126248908,0.712771105027828,-0.1373712112319998,0.47574025779143764,1.1951922961488595,0.36215278249688093,-0.5277209383185505,3
pjwrqxbj988,-1.6422387211073426,0.1321173477151597,-0.2147337139824238,1.637922143857384,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.6706410595165466,-0.4829773444832094,-0.859140883765063,-0.8351741881920374,0.6648164248589261,-0.49725966425193474,0.5326698745996759,-0.47939191112537816,-0.5608195858944052,-0.5414270016149747,3.0352810590243084,-0.021777684959155358,1.4508186366926081,-0.6723188689404987,0.47574025779143764,0.5552533962619757,0.3018099385609317,-0.6094843282218149,3
pjwrqxbj991,-1.3123282256554285,0.12822861655550746,-0.16433219350840075,1.3031359979120332,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.4284425251997209,-0.10017704704936173,0.9312529754975931,-1.1234606856622573,0.08978413069597467,-0.4321514548504859,0.3925810100889715,-0.47939191112537816,-0.7157185129316127,0.08731882613880186,1.5053015850898999,-0.022075193535512322,0.41745524306308857,0.2701373922855547,0.47574025779143764,1.1951922961488595,-2.2617717017671426,-0.7864792032439358,3
pjwrqxbj992,0.22725408645350437,0.13989481003446289,-1.1942763075427851,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.33156311147299083,0.8568236965352574,-0.41154241894939897,0.6062582991590618,0.08978413069597467,-1.0009747977879058,0.5326698745996759,-0.47939191112537816,-0.612452561573474,0.4016917400156897,-0.613131532665435,0.05504132367657781,0.09932686204647558,0.5996309797286262,0.30482502619819074,1.1951922961488595,0.3319813605289063,-0.5931779338767951,3
pjwrqxbj993,-1.6422387211073426,0.1321173477151597,-0.06681620824344309,2.307494435748087,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.9128395938333733,-1.2485779393509049,0.036056045866265055,-0.6255112809409683,0.6648164248589261,-0.5134613393508788,0.3555870338039734,-0.47939191112537816,-0.612452561573474,1.065367891533565,2.117293374663663,-0.023112033126248908,1.17010919938531,-0.1456521347259394,1.1594011841644232,1.1951922961488595,0.2716385165929571,-0.4969335878615352,3
pjwrqxbj994,0.15394064301974592,0.12433988539585653,-0.451401723164793,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.7675204732432778,-0.10017704704936173,-0.41154241894939897,-1.3593314563197099,0.6648164248589261,1.5557312788499964,0.3792481556918403,-0.47939191112537816,2.124095149417186,1.4845317767027488,-0.613131532665435,-0.023112033126248908,0.2621983670957528,-0.1373712112319998,0.30482502619819074,1.1951922961488595,0.36215278249688093,-0.4299955159630522,3
pjwrqxbj998,1.1436721293754886,0.12433988539585653,-0.15008828554835074,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.055954543433931005,1.2396239939691052,0.9312529754975931,1.6545728354144071,0.6648164248589261,-0.5279958470066911,0.2840403080954231,-0.47939191112537816,-0.612452561573474,0.08731882613880186,-0.613131532665435,-0.023112033126248908,-0.23497378346471473,1.0703361046472988,0.30482502619819074,1.1951922961488595,0.24146709462498248,-0.40807774020868137,3
pjwrzxbj996,1.4735826248274027,0.12822861655550746,0.23887997028378374,-1.040367023705426,1.5459386514487317,3.6722809064777637,-0.039726706583261565,-1.0731883875646004,1.2396239939691052,0.9312529754975931,1.3924942013505706,0.6648164248589261,-0.38815774375806034,-1.630820484686958,-0.47939191112537816,-0.30265470749906,-0.7335437823175173,-0.613131532665435,-0.02237270211186929,-1.7415505876502566,1.470435460828171,-2.031016472242844,1.1951922961488595,-2.2617717017671426,-0.6930331025695013,3
pjwtqxbj913,-1.5322685559567046,0.12433988539585653,0.08986677931710686,0.9683498519666817,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.7825501463844091,-0.6743774932001333,-0.41154241894939897,0.12927518516288017,0.6648164248589261,0.4482548417139173,0.22319742324090794,-0.47939191112537816,2.6404249062078766,0.47155238754388695,-0.613131532665435,-0.023112033126248908,0.28097223117625547,1.046800848401365,0.47574025779143764,0.9818793295198982,0.7239625393751344,-0.4170817994375049,3
pjwtqxbj914,-0.13931313071528906,0.12433988539585653,2.973710298613383,1.3031359979120332,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.4919119052042179,-0.8657776419170571,-0.41154241894939897,-1.317398874869496,0.08978413069597467,0.3084185120476728,0.24704633181042412,2.873583906141094,1.2979675385520804,0.2619704449592952,-0.613131532665435,-0.023112033126248908,0.4375359233705437,0.4505743568377125,0.532712001655853,0.7685663628909369,0.2716385165929571,0.2657762202031549,3
pjwtqxbj918,0.9237317990742124,0.13600607887481195,0.2377842850560876,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-1.5091457493348872,-0.4829773444832094,0.4836545106819291,-0.8351741881920374,0.6648164248589261,0.6440583371625673,-0.009470275323118388,-0.47939191112537816,-0.4059206588571986,-0.5763573253790734,-0.613131532665435,0.014635292587897794,-0.6858101129998831,1.470435460828171,0.30482502619819074,0.9818793295198982,0.5731054295352613,-0.026571011704933915,3
pjwtqxbj920,-0.6525072347516,0.12822861655550746,1.0485913535512412,-0.03600858586937225,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.9612793006967378,-0.10017704704936173,-0.859140883765063,0.6062582991590618,0.6648164248589261,0.822156413017595,0.27878228100923014,-0.47939191112537816,1.2979675385520804,0.05238850237470295,-0.613131532665435,-0.023112033126248908,0.3412462158557655,-0.5928220033986787,0.41876851392702186,0.9818793295198982,0.36215278249688093,0.12979632424992235,3
pjwtqxbj921,1.1803288510923677,0.12433988539585653,-0.39771314700768146,-0.03600858586937225,3.651816956063807,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,1.2396239939691052,0.9312529754975931,1.0779998404739672,-1.0602804576299283,1.0905683444104886,0.1334353894123321,-0.47939191112537816,-0.4059206588571986,0.6811343301284792,0.681466483740603,-0.023112033126248908,-0.11873456732402873,0.2701373922855547,0.532712001655853,0.9818793295198982,0.2716385165929571,-0.13129563806776895,3
pjwtqxbj922,-1.2390147822216697,0.13989481003446289,0.30462108394555293,1.9727082898027355,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.4284425251997209,-0.6743774932001333,-1.306739348580727,-1.1758764124750245,0.6648164248589261,0.4207926920442896,0.41642991865848855,-0.47939191112537816,-0.3542876831781288,1.170158862825861,0.681466483740603,-0.023112033126248908,0.7878665613498408,0.0034044881649737137,0.532712001655853,0.7685663628909369,0.3319813605289063,0.1179488778962085,3
pjwtqxbj925,-0.3592534610165652,0.13600607887481195,-0.18624589806232383,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.6706410595165466,0.09122310166756203,-1.306739348580727,0.5800504357526786,0.6648164248589261,0.4693701461967524,0.4877888576853887,-0.47939191112537816,-0.5608195858944052,1.065367891533565,2.152600593292919,-0.021777684959155358,0.3911732869983962,-0.26332841595560785,0.47574025779143764,0.7685663628909369,0.6334482734712106,-1.0810175887386106,3
pjwtqxbj928,-0.9091042867697555,0.12822861655550746,-0.644242323239316,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.4919119052042179,-0.10017704704936173,0.4836545106819291,-0.7041348711601192,0.08978413069597467,0.46031520194082676,0.44009104054635545,-0.47939191112537816,2.5887919305288065,-0.19212376397398767,-0.613131532665435,-0.023112033126248908,-0.7452797507033492,0.3015177339467999,0.3617967700626066,0.9818793295198982,0.45266704840080474,-0.7544526436674455,3
pjwtqxbj929,-1.275671503938549,0.12822861655550746,-0.6957395289410352,-0.03600858586937225,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,-1.4399780880678288,-0.41154241894939897,0.8683369332228983,0.6648164248589261,0.11495614534895188,0.38187716923493636,-0.47939191112537816,1.2979675385520804,-0.6811482966713692,0.7991572125047882,-0.023112033126248908,-0.6078220183191433,0.28495588695892077,0.3617967700626066,0.9818793295198982,0.36215278249688093,0.09295183342738224,3
pjwtqxbj930,1.6935229551286786,0.13600607887481195,-0.9203550006187466,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.44347219834085283,0.09122310166756203,0.4836545106819291,-0.10135401281329574,-1.6353127517928796,-0.2638536885243839,0.18094541986971688,-0.47939191112537816,2.6404249062078766,-1.6242670383020337,-0.613131532665435,-0.023112033126248908,-2.0169991319124447,0.42573158635589375,0.41876851392702186,0.9818793295198982,0.4224956264328302,-0.27933548983165846,3
pjwtqxbj931,-1.4956118342398252,0.13989481003446289,0.7648088795779374,1.637922143857384,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,-0.29157719576628566,-1.7543378133963912,-1.3069157295069427,0.6648164248589261,0.5334577395522611,0.49830491185777376,-0.47939191112537816,1.2979675385520804,-0.2619844115021849,3.0352810590243084,-0.023112033126248908,1.2008915711209096,-0.44376538050776565,0.47574025779143764,0.7685663628909369,0.3018099385609317,0.07666426303479949,3
pjwtqxbj932,1.0337019642248504,0.12433988539585653,-1.2391994018783272,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-0.055954543433931005,-1.057177790633981,0.9312529754975931,-0.022730422594144872,-1.6353127517928796,0.2770686697872528,0.11484450792900881,-0.47939191112537816,2.5887919305288065,-0.19212376397398767,-0.613131532665435,-0.023112033126248908,-1.233354254183384,0.0034044881649737137,0.41876851392702186,0.9818793295198982,0.7239625393751344,-0.3395995002842159,3
pjwtqxbj933,-0.3225967392996858,0.12822861655550746,-0.7647676982858929,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.5887913189309485,1.0482238452521815,0.9312529754975931,-0.4944719639090501,-1.6353127517928796,-0.262234076477105,0.3925810100889715,-0.47939191112537816,1.2463345628730107,-0.08733279268169152,1.8583737713824557,-0.023112033126248908,-1.0375642693614073,0.8036032005267179,0.30482502619819074,0.9818793295198982,0.36215278249688093,-0.21863429626755984,3
pjwtqxbj935,-1.385641669089187,0.12822861655550746,-0.3100583287919892,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,1.0097190075601035,-1.2485779393509049,0.4836545106819291,-0.6779270077537357,0.6648164248589261,0.09969624249713822,0.5433737154537109,-0.47939191112537816,-0.973883391326958,-0.19212376397398767,1.466071342168505,-0.019980298982922487,0.635122403190867,-0.8909352491805049,0.41876851392702186,-0.9379373701407534,0.39232420446485555,-0.10389704403639898,3
pjwtqxbj939,1.5468960682611612,0.1321173477151597,-1.0112968745175275,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-1.218507508154696,1.6224242914029527,0.4836545106819291,-0.9400056418175718,0.6648164248589261,1.8027066848118536,0.3899519965458755,-0.47939191112537816,2.6404249062078766,-1.4496154194815403,-0.613131532665435,-0.023112033126248908,-2.5617860298557207,1.270385782737735,0.30482502619819074,0.9818793295198982,0.39232420446485555,-0.5463175426817295,3
pjwtqxbj941,0.5938213036222982,0.12822861655550746,-0.3681296458598853,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-1.2669472150180616,-0.4829773444832094,-0.41154241894939897,0.8159212064101312,0.6648164248589261,0.3156972941610898,0.44009104054635545,1.5651055384273487,-0.4059206588571986,-0.9955212105482576,0.681466483740603,0.051643287287664874,-1.25781412827927,1.737168364948752,0.30482502619819074,0.9818793295198982,0.6636196954391852,-0.2781854132963047,3
pjwtqxbj942,0.263910808170384,0.12822861655550746,-0.41414842542312374,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.6222013526531821,2.3880248862706486,-0.41154241894939897,-0.4682641005026666,0.6648164248589261,0.304769298073132,0.32385108460516737,-0.47939191112537816,1.2463345628730107,-0.08733279268169152,-0.613131532665435,-0.023112033126248908,-0.40656137943578424,0.0034044881649737137,0.41876851392702186,0.9818793295198982,0.3319813605289063,-0.31125498689339565,3
pjwtqxbj943,1.0703586859417298,0.12822861655550746,0.8152104000519604,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.4768822320630865,-0.10017704704936173,-1.7543378133963912,0.8159212064101312,0.6648164248589261,0.5666527524334933,-1.5222797826934094,-0.47939191112537816,-0.4059206588571986,0.8557859489489726,-0.613131532665435,-0.023112033126248908,0.14559372505446208,-0.5928220033986787,0.3617967700626066,0.9818793295198982,0.3018099385609317,-0.05363630010586623,3
pjwtqxbj944,0.5205078601885393,0.12822861655550746,0.3944672726166375,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.8643998869700078,1.2396239939691052,0.036056045866265055,1.2352470209122688,0.6648164248589261,0.3118663562066597,0.4322039999170665,-0.47939191112537816,-0.4059206588571986,0.47155238754388695,1.8583737713824557,-0.023112033126248908,0.15324577127813221,-0.2947087576168525,0.3617967700626066,0.7685663628909369,0.24146709462498248,-0.002091858209725342,3
pjwtqxbj946,-1.2023580605047905,0.12433988539585653,0.2114878395913799,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.04092487029279907,1.2396239939691052,-0.41154241894939897,0.21314034806330776,0.6648164248589261,0.6014852655615768,0.34751220649303427,1.823476095238957,-0.4059206588571986,-0.7510089441995668,-0.613131532665435,0.051643287287664874,-0.7489294306258342,0.5368702964061368,0.3617967700626066,0.9818793295198982,0.6636196954391852,-0.03305750800563547,3
pjwtqxbj947,-0.9824177302035142,0.1321173477151597,-0.6694430834763275,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.7190807663799121,-0.29157719576628566,0.036056045866265055,0.7372976161909803,0.6648164248589261,1.0394253227188461,0.4507948814003906,-0.47939191112537816,-0.14775578046185336,0.36676141625159137,-0.613131532665435,-0.019597065505832484,0.2527268681001833,-0.2947087576168525,0.41876851392702186,-0.08468550362490822,0.48283847036877936,0.6646531652212491,3
pjwtqxbj950,0.7037914687729363,0.12433988539585653,-0.9335032233511005,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.6856707326576791,2.3880248862706486,0.036056045866265055,-0.20618546643883043,0.6648164248589261,1.4113165268708727,0.09099559935949177,-0.47939191112537816,2.5887919305288065,-0.052402468917593197,-0.613131532665435,-0.023112033126248908,-1.3844947991333394,0.9369696525870078,0.30482502619819074,0.9818793295198982,0.6937911174071598,-0.42061375609406504,3
pjwtqxbj952,-1.0190744519203936,0.12822861655550746,0.30462108394555293,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,0.4740233991014099,0.4836545106819291,-0.9662135052239555,0.6648164248589261,-0.4269725942824598,0.4665689626589686,-0.47939191112537816,-0.4059206588571986,-0.017472145153494285,-0.613131532665435,0.051643287287664874,-0.9935008472047704,-0.2947087576168525,0.41876851392702186,0.7685663628909369,0.8144768052790582,-0.05102760407870194,3
pjwtqxbj953,-0.7624773999022381,0.12822861655550746,1.6030080787654948,1.9727082898027355,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.33156311147299083,0.09122310166756203,-0.41154241894939897,1.1304155672867346,0.6648164248589261,-0.6747652936950626,0.47990181705609974,-0.47939191112537816,-0.3542876831781288,0.9955072440053676,1.8583737713824557,-0.023112033126248908,1.0000112254595255,0.0034044881649737137,0.41876851392702186,0.7685663628909369,0.3319813605289063,0.09760542496812043,3
pjwtqxbj954,-0.43256690445032386,0.12433988539585653,0.03069977702151457,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.6706410595165466,-0.10017704704936173,0.4836545106819291,-0.861382051598421,0.08978413069597467,1.0200311993245437,0.3608450608901655,-0.47939191112537816,1.2979675385520804,0.5414130350720847,3.0352810590243084,-0.023112033126248908,-0.6324239865031388,-0.1373712112319998,0.646655489384684,0.9818793295198982,0.3018099385609317,0.12903247573501195,0
pjwtqxbj957,-0.3592534610165652,0.12822861655550746,1.1450116535885027,-0.03600858586937225,0.8439792165770399,-0.12252316215187661,-0.039726706583261565,-0.20127366402402663,-1.2485779393509049,-0.859140883765063,1.7594042890399417,0.6648164248589261,0.4207288430783822,-1.2208821586455794,-0.47939191112537816,-0.3542876831781288,1.2050891865899593,0.681466483740603,-0.023112033126248908,0.9204569764183942,0.9888343839437879,0.41876851392702186,0.7685663628909369,0.24146709462498248,-0.049758307155250765,3
pjwtqxbj959,-0.2126265741490477,0.12822861655550746,0.32653478849947604,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.8643998869700078,2.3880248862706486,-1.306739348580727,0.7635054795973636,0.6648164248589261,0.5135063020004141,-1.3213480333281895,-0.47939191112537816,1.2979675385520804,0.5414130350720847,-0.613131532665435,-0.023112033126248908,0.6923059018409734,-0.44376538050776565,0.47574025779143764,0.9818793295198982,0.3018099385609317,0.21865217190277433,3
pjwtqxbj960,0.7771049122066948,0.12433988539585653,-0.37579944245375835,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-2.0419825248319046,0.4740233991014099,-0.859140883765063,-0.7041348711601192,0.6648164248589261,-0.22880668709524435,0.3608450608901655,-0.47939191112537816,1.2979675385520804,0.05238850237470295,-0.613131532665435,-0.023112033126248908,-0.3987052887551798,1.6430273399650175,0.3617967700626066,0.9818793295198982,0.39232420446485555,0.022566261373720066,3
pjwtqxbj965,-1.5322685559567046,0.13989481003446289,0.9094393296338297,1.637922143857384,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.5737616457898166,0.09122310166756203,-0.41154241894939897,-1.2807078661005589,0.6648164248589261,-0.8190903769070184,0.3555870338039734,2.1877479435184064,1.5044994412683559,-0.017472145153494285,0.7991572125047882,-0.02192643924733384,1.0374485191259406,-0.1456521347259394,0.8175707209779304,-0.2979984702538695,0.45266704840080474,1.1196504671027052,3
pjwtqxbj967,-1.3123282256554285,0.13989481003446289,0.24545408164996066,1.9727082898027355,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.6222013526531821,-0.10017704704936173,0.036056045866265055,0.7372976161909803,0.08978413069597467,-0.38347790477963717,0.32385108460516737,-0.47939191112537816,-0.5608195858944052,0.5414130350720847,1.8583737713824557,-0.021777684959155358,0.8966586967907048,-0.44376538050776565,0.41876851392702186,0.5552533962619757,0.3018099385609317,-0.7783260275074383,3
